frame,time,x,y,z,vy,groundY,signedDist,zoneType,phase,dGroundY,zoneFlip
188,0.7831,26.681,19.446,27.254,6.400,10.554,8.893,Fairway,airborne,-0.002,0
189,0.7873,26.618,19.473,27.230,6.355,10.552,8.921,Fairway,airborne,-0.002,0
190,0.7915,26.556,19.499,27.205,6.310,10.551,8.949,Fairway,airborne,-0.002,0
191,0.7956,26.493,19.526,27.181,6.265,10.549,8.977,Fairway,airborne,-0.002,0
192,0.7998,26.431,19.552,27.156,6.220,10.547,9.004,Fairway,airborne,-0.002,0
193,0.8040,26.369,19.577,27.132,6.176,10.546,9.032,Fairway,airborne,-0.002,0
194,0.8081,26.306,19.603,27.108,6.131,10.544,9.059,Fairway,airborne,-0.002,0
195,0.8123,26.244,19.628,27.083,6.086,10.543,9.086,Fairway,airborne,-0.002,0
196,0.8165,26.182,19.654,27.059,6.042,10.541,9.113,Fairway,airborne,-0.002,0
197,0.8206,26.120,19.679,27.034,5.997,10.539,9.139,Fairway,airborne,-0.002,0
198,0.8248,26.057,19.704,27.010,5.953,10.538,9.166,Fairway,airborne,-0.002,0
199,0.8290,25.995,19.728,26.986,5.908,10.536,9.192,Fairway,airborne,-0.001,0
200,0.8331,25.933,19.753,26.962,5.864,10.535,9.218,Fairway,airborne,-0.002,0
201,0.8373,25.871,19.777,26.937,5.819,10.533,9.244,Fairway,airborne,-0.002,0
202,0.8415,25.809,19.801,26.913,5.775,10.532,9.269,Fairway,airborne,-0.001,0
203,0.8456,25.747,19.825,26.889,5.730,10.531,9.295,Fairway,airborne,-0.001,0
204,0.8498,25.685,19.849,26.865,5.686,10.529,9.320,Fairway,airborne,-0.001,0
205,0.8540,25.623,19.873,26.840,5.642,10.528,9.345,Fairway,airborne,-0.001,0
206,0.8581,25.561,19.896,26.816,5.598,10.526,9.370,Fairway,airborne,-0.001,0
207,0.8623,25.500,19.919,26.792,5.553,10.525,9.394,Fairway,airborne,-0.001,0
208,0.8665,25.438,19.942,26.768,5.509,10.524,9.419,Fairway,airborne,-0.001,0
209,0.8706,25.376,19.965,26.744,5.465,10.522,9.443,Fairway,airborne,-0.001,0
210,0.8748,25.314,19.988,26.719,5.421,10.521,9.467,Fairway,airborne,-0.001,0
211,0.8790,25.253,20.010,26.695,5.377,10.520,9.491,Fairway,airborne,-0.001,0
212,0.8831,25.191,20.033,26.671,5.333,10.518,9.514,Fairway,airborne,-0.001,0
213,0.8873,25.129,20.055,26.647,5.289,10.517,9.538,Fairway,airborne,-0.001,0
214,0.8914,25.068,20.077,26.623,5.245,10.515,9.561,Fairway,airborne,-0.001,0
215,0.8956,25.006,20.098,26.599,5.201,10.514,9.585,Fairway,airborne,-0.001,0
216,0.8998,24.945,20.120,26.575,5.157,10.512,9.608,Fairway,airborne,-0.001,0
217,0.9039,24.883,20.141,26.551,5.113,10.511,9.630,Fairway,airborne,-0.001,0
218,0.9081,24.822,20.162,26.527,5.069,10.510,9.653,Fairway,airborne,-0.001,0
219,0.9123,24.760,20.184,26.503,5.025,10.508,9.675,Fairway,airborne,-0.001,0
220,0.9164,24.699,20.204,26.479,4.982,10.507,9.698,Fairway,airborne,-0.001,0
221,0.9206,24.638,20.225,26.455,4.938,10.505,9.720,Fairway,airborne,-0.001,0
222,0.9248,24.576,20.245,26.431,4.894,10.504,9.741,Fairway,airborne,-0.001,0
223,0.9289,24.515,20.266,26.407,4.851,10.503,9.763,Fairway,airborne,-0.001,0
224,0.9331,24.454,20.286,26.383,4.807,10.501,9.785,Fairway,airborne,-0.001,0
225,0.9373,24.393,20.306,26.359,4.763,10.500,9.806,Fairway,airborne,-0.001,0
226,0.9414,24.332,20.326,26.335,4.720,10.498,9.827,Fairway,airborne,-0.001,0
227,0.9456,24.270,20.345,26.311,4.676,10.497,9.848,Fairway,airborne,-0.001,0
228,0.9498,24.209,20.364,26.287,4.633,10.495,9.869,Fairway,airborne,-0.001,0
229,0.9539,24.148,20.384,26.263,4.589,10.494,9.890,Fairway,airborne,-0.001,0
230,0.9581,24.087,20.403,26.240,4.546,10.492,9.910,Fairway,airborne,-0.001,0
231,0.9623,24.026,20.422,26.216,4.502,10.491,9.931,Fairway,airborne,-0.001,0
232,0.9664,23.965,20.440,26.192,4.459,10.490,9.951,Fairway,airborne,-0.001,0
233,0.9706,23.905,20.459,26.168,4.416,10.488,9.971,Fairway,airborne,-0.001,0
234,0.9748,23.844,20.477,26.144,4.372,10.487,9.990,Fairway,airborne,-0.001,0
235,0.9789,23.783,20.495,26.120,4.329,10.485,10.010,Fairway,airborne,-0.001,0
236,0.9831,23.722,20.513,26.097,4.286,10.484,10.029,Fairway,airborne,-0.001,0
237,0.9873,23.661,20.531,26.073,4.243,10.482,10.048,Fairway,airborne,-0.001,0
238,0.9914,23.600,20.548,26.049,4.199,10.481,10.068,Fairway,airborne,-0.001,0
239,0.9956,23.540,20.566,26.025,4.156,10.479,10.086,Fairway,airborne,-0.001,0
240,0.9998,23.479,20.583,26.002,4.113,10.478,10.105,Fairway,airborne,-0.001,0
241,1.0039,23.418,20.600,25.978,4.070,10.476,10.124,Fairway,airborne,-0.001,0
242,1.0081,23.358,20.617,25.954,4.027,10.475,10.142,Fairway,airborne,-0.001,0
243,1.0123,23.297,20.634,25.930,3.984,10.474,10.160,Fairway,airborne,-0.001,0
244,1.0164,23.237,20.650,25.907,3.941,10.472,10.178,Fairway,airborne,-0.001,0
245,1.0206,23.176,20.666,25.883,3.898,10.471,10.195,Fairway,airborne,-0.001,0
246,1.0248,23.116,20.682,25.859,3.855,10.470,10.213,Fairway,airborne,-0.001,0
247,1.0289,23.055,20.698,25.836,3.812,10.468,10.230,Fairway,airborne,-0.001,0
248,1.0331,22.995,20.714,25.812,3.769,10.467,10.247,Fairway,airborne,-0.001,0
249,1.0372,22.935,20.730,25.789,3.726,10.465,10.265,Fairway,airborne,-0.001,0
250,1.0414,22.874,20.745,25.765,3.680,10.464,10.281,Fairway,airborne,-0.001,0
251,1.0456,22.814,20.760,25.741,3.635,10.462,10.298,Fairway,airborne,-0.001,0
252,1.0497,22.754,20.776,25.718,3.590,10.461,10.315,Fairway,airborne,-0.001,0
253,1.0539,22.694,20.790,25.694,3.544,10.460,10.331,Fairway,airborne,-0.001,0
254,1.0581,22.634,20.805,25.671,3.499,10.458,10.347,Fairway,airborne,-0.001,0
255,1.0622,22.574,20.820,25.647,3.454,10.457,10.363,Fairway,airborne,-0.001,0
256,1.0664,22.514,20.834,25.624,3.409,10.455,10.378,Fairway,airborne,-0.001,0
257,1.0706,22.454,20.848,25.601,3.364,10.454,10.394,Fairway,airborne,-0.001,0
258,1.0747,22.395,20.862,25.577,3.319,10.452,10.409,Fairway,airborne,-0.001,0
259,1.0789,22.335,20.876,25.554,3.275,10.451,10.424,Fairway,airborne,-0.001,0
260,1.0831,22.275,20.889,25.531,3.230,10.450,10.439,Fairway,airborne,-0.001,0
261,1.0872,22.216,20.902,25.507,3.185,10.448,10.454,Fairway,airborne,-0.001,0
262,1.0914,22.156,20.916,25.484,3.141,10.447,10.469,Fairway,airborne,-0.001,0
263,1.0956,22.097,20.929,25.461,3.096,10.446,10.483,Fairway,airborne,-0.001,0
264,1.0997,22.038,20.941,25.438,3.052,10.444,10.497,Fairway,airborne,-0.001,0
265,1.1039,21.978,20.954,25.415,3.007,10.443,10.511,Fairway,airborne,-0.001,0
266,1.1081,21.919,20.966,25.391,2.963,10.442,10.525,Fairway,airborne,-0.001,0
267,1.1122,21.860,20.979,25.368,2.919,10.440,10.538,Fairway,airborne,-0.001,0
268,1.1164,21.801,20.991,25.345,2.874,10.439,10.552,Fairway,airborne,-0.001,0
269,1.1206,21.742,21.003,25.322,2.830,10.438,10.565,Fairway,airborne,-0.001,0
270,1.1247,21.683,21.014,25.299,2.786,10.436,10.578,Fairway,airborne,-0.001,0
271,1.1289,21.625,21.026,25.276,2.742,10.435,10.591,Fairway,airborne,-0.001,0
272,1.1331,21.566,21.037,25.253,2.698,10.434,10.603,Fairway,airborne,-0.001,0
273,1.1372,21.507,21.048,25.230,2.654,10.432,10.616,Fairway,airborne,-0.001,0
274,1.1414,21.448,21.059,25.207,2.610,10.431,10.628,Fairway,airborne,-0.001,0
275,1.1456,21.390,21.070,25.184,2.567,10.429,10.641,Fairway,airborne,-0.001,0
276,1.1497,21.331,21.081,25.161,2.523,10.428,10.653,Fairway,airborne,-0.001,0
277,1.1539,21.273,21.091,25.139,2.479,10.427,10.664,Fairway,airborne,-0.001,0
278,1.1581,21.215,21.101,25.116,2.436,10.425,10.676,Fairway,airborne,-0.001,0
279,1.1622,21.156,21.111,25.093,2.392,10.424,10.687,Fairway,airborne,-0.001,0
280,1.1664,21.098,21.121,25.070,2.349,10.422,10.699,Fairway,airborne,-0.001,0
281,1.1705,21.040,21.131,25.047,2.305,10.421,10.710,Fairway,airborne,-0.001,0
282,1.1747,20.982,21.140,25.025,2.262,10.420,10.721,Fairway,airborne,-0.001,0
283,1.1789,20.924,21.150,25.002,2.218,10.418,10.731,Fairway,airborne,-0.001,0
284,1.1830,20.866,21.159,24.979,2.175,10.417,10.742,Fairway,airborne,-0.001,0
285,1.1872,20.808,21.168,24.957,2.132,10.416,10.752,Fairway,airborne,-0.001,0
286,1.1914,20.750,21.177,24.934,2.089,10.414,10.762,Fairway,airborne,-0.001,0
287,1.1955,20.692,21.185,24.911,2.046,10.413,10.772,Fairway,airborne,-0.001,0
288,1.1997,20.635,21.194,24.889,2.003,10.412,10.782,Fairway,airborne,-0.001,0
289,1.2039,20.577,21.202,24.866,1.960,10.410,10.791,Fairway,airborne,-0.001,0
290,1.2080,20.519,21.210,24.844,1.917,10.409,10.801,Fairway,airborne,-0.001,0
291,1.2122,20.462,21.218,24.821,1.874,10.408,10.810,Fairway,airborne,-0.001,0
292,1.2164,20.404,21.225,24.799,1.831,10.407,10.819,Fairway,airborne,-0.001,0
