frame,worldX,worldZ,preferred,foundPreferred,nHits,hits
655,-230.0819,-72.0000,Green,1,2;Fairway_3|Fairway|10.0606;Green_1|Green|10.1464
655,-230.0661,-72.0000,Green,1,2;Fairway_3|Fairway|10.0602;Green_1|Green|10.1459
656,-230.0661,-72.0000,Green,1,2;Fairway_3|Fairway|10.0602;Green_1|Green|10.1459
656,-230.0503,-72.0000,Green,1,2;Fairway_3|Fairway|10.0598;Green_1|Green|10.1455
657,-230.0503,-72.0000,Green,1,2;Fairway_3|Fairway|10.0598;Green_1|Green|10.1455
657,-230.0345,-72.0000,Green,1,2;Fairway_3|Fairway|10.0593;Green_1|Green|10.1451
658,-230.0345,-72.0000,Green,1,2;Fairway_3|Fairway|10.0593;Green_1|Green|10.1451
658,-230.0187,-72.0000,Green,1,2;Fairway_3|Fairway|10.0589;Green_1|Green|10.1447
659,-230.0187,-72.0000,Green,1,2;Fairway_3|Fairway|10.0589;Green_1|Green|10.1447
659,-230.0029,-72.0000,Green,1,2;Fairway_3|Fairway|10.0585;Green_1|Green|10.1442
660,-230.0029,-72.0000,Green,1,2;Fairway_3|Fairway|10.0585;Green_1|Green|10.1442
660,-229.9871,-72.0000,Green,1,2;Fairway_3|Fairway|10.0581;Green_1|Green|10.1438
661,-229.9871,-72.0000,Green,1,2;Fairway_3|Fairway|10.0581;Green_1|Green|10.1438
661,-229.9714,-72.0000,Green,1,2;Fairway_3|Fairway|10.0577;Green_1|Green|10.1434
662,-229.9714,-72.0000,Green,1,2;Fairway_3|Fairway|10.0577;Green_1|Green|10.1434
662,-229.9556,-72.0000,Green,1,2;Fairway_3|Fairway|10.0573;Green_1|Green|10.1430
663,-229.9556,-72.0000,Green,1,2;Fairway_3|Fairway|10.0573;Green_1|Green|10.1430
663,-229.9398,-72.0000,Green,1,2;Fairway_3|Fairway|10.0569;Green_1|Green|10.1426
664,-229.9398,-72.0000,Green,1,2;Fairway_3|Fairway|10.0569;Green_1|Green|10.1426
664,-229.9241,-72.0000,Green,1,2;Fairway_3|Fairway|10.0564;Green_1|Green|10.1421
665,-229.9241,-72.0000,Green,1,2;Fairway_3|Fairway|10.0564;Green_1|Green|10.1421
665,-229.9083,-72.0000,Green,1,2;Fairway_3|Fairway|10.0560;Green_1|Green|10.1417
666,-229.9083,-72.0000,Green,1,2;Fairway_3|Fairway|10.0560;Green_1|Green|10.1417
666,-229.8926,-72.0000,Green,1,2;Fairway_3|Fairway|10.0556;Green_1|Green|10.1413
667,-229.8926,-72.0000,Green,1,2;Fairway_3|Fairway|10.0556;Green_1|Green|10.1413
667,-229.8769,-72.0000,Green,1,2;Fairway_3|Fairway|10.0552;Green_1|Green|10.1409
668,-229.8769,-72.0000,Green,1,2;Fairway_3|Fairway|10.0552;Green_1|Green|10.1409
668,-229.8611,-72.0000,Green,1,2;Fairway_3|Fairway|10.0548;Green_1|Green|10.1405
669,-229.8611,-72.0000,Green,1,2;Fairway_3|Fairway|10.0548;Green_1|Green|10.1405
669,-229.8454,-72.0000,Green,1,2;Fairway_3|Fairway|10.0544;Green_1|Green|10.1400
670,-229.8454,-72.0000,Green,1,2;Fairway_3|Fairway|10.0544;Green_1|Green|10.1400
670,-229.8297,-72.0000,Green,1,2;Fairway_3|Fairway|10.0540;Green_1|Green|10.1396
671,-229.8297,-72.0000,Green,1,2;Fairway_3|Fairway|10.0540;Green_1|Green|10.1396
671,-229.8140,-72.0000,Green,1,2;Fairway_3|Fairway|10.0535;Green_1|Green|10.1392
672,-229.8140,-72.0000,Green,1,2;Fairway_3|Fairway|10.0535;Green_1|Green|10.1392
672,-229.7983,-72.0000,Green,1,2;Fairway_3|Fairway|10.0531;Green_1|Green|10.1388
673,-229.7983,-72.0000,Green,1,2;Fairway_3|Fairway|10.0531;Green_1|Green|10.1388
673,-229.7826,-72.0000,Green,1,2;Fairway_3|Fairway|10.0527;Green_1|Green|10.1384
674,-229.7826,-72.0000,Green,1,2;Fairway_3|Fairway|10.0527;Green_1|Green|10.1384
674,-229.7669,-72.0000,Green,1,2;Fairway_3|Fairway|10.0523;Green_1|Green|10.1380
675,-229.7669,-72.0000,Green,1,2;Fairway_3|Fairway|10.0523;Green_1|Green|10.1380
675,-229.7513,-72.0000,Green,1,2;Fairway_3|Fairway|10.0519;Green_1|Green|10.1375
676,-229.7513,-72.0000,Green,1,2;Fairway_3|Fairway|10.0519;Green_1|Green|10.1375
676,-229.7356,-72.0000,Green,1,2;Fairway_3|Fairway|10.0515;Green_1|Green|10.1371
677,-229.7356,-72.0000,Green,1,2;Fairway_3|Fairway|10.0515;Green_1|Green|10.1371
677,-229.7199,-72.0000,Green,1,2;Fairway_3|Fairway|10.0511;Green_1|Green|10.1367
678,-229.7199,-72.0000,Green,1,2;Fairway_3|Fairway|10.0511;Green_1|Green|10.1367
678,-229.7043,-72.0000,Green,1,2;Fairway_3|Fairway|10.0507;Green_1|Green|10.1363
679,-229.7043,-72.0000,Green,1,2;Fairway_3|Fairway|10.0507;Green_1|Green|10.1363
679,-229.6886,-72.0000,Green,1,2;Fairway_3|Fairway|10.0502;Green_1|Green|10.1359
680,-229.6886,-72.0000,Green,1,2;Fairway_3|Fairway|10.0502;Green_1|Green|10.1359
680,-229.6730,-72.0000,Green,1,2;Fairway_3|Fairway|10.0498;Green_1|Green|10.1354
681,-229.6730,-72.0000,Green,1,2;Fairway_3|Fairway|10.0498;Green_1|Green|10.1354
681,-229.6573,-72.0000,Green,1,2;Fairway_3|Fairway|10.0494;Green_1|Green|10.1350
682,-229.6573,-72.0000,Green,1,2;Fairway_3|Fairway|10.0494;Green_1|Green|10.1350
682,-229.6417,-72.0000,Green,1,2;Fairway_3|Fairway|10.0490;Green_1|Green|10.1346
683,-229.6417,-72.0000,Green,1,2;Fairway_3|Fairway|10.0490;Green_1|Green|10.1346
683,-229.6261,-72.0000,Green,1,2;Fairway_3|Fairway|10.0486;Green_1|Green|10.1342
684,-229.6261,-72.0000,Green,1,2;Fairway_3|Fairway|10.0486;Green_1|Green|10.1342
684,-229.6104,-72.0000,Green,1,2;Fairway_3|Fairway|10.0482;Green_1|Green|10.1338
685,-229.6104,-72.0000,Green,1,2;Fairway_3|Fairway|10.0482;Green_1|Green|10.1338
685,-229.5948,-72.0000,Green,1,2;Fairway_3|Fairway|10.0478;Green_1|Green|10.1334
686,-229.5948,-72.0000,Green,1,2;Fairway_3|Fairway|10.0478;Green_1|Green|10.1334
686,-229.5792,-72.0000,Green,1,2;Fairway_3|Fairway|10.0474;Green_1|Green|10.1330
687,-229.5792,-72.0000,Green,1,2;Fairway_3|Fairway|10.0474;Green_1|Green|10.1330
687,-229.5636,-72.0000,Green,1,2;Fairway_3|Fairway|10.0470;Green_1|Green|10.1325
688,-229.5636,-72.0000,Green,1,2;Fairway_3|Fairway|10.0470;Green_1|Green|10.1325
688,-229.5480,-72.0000,Green,1,2;Fairway_3|Fairway|10.0465;Green_1|Green|10.1321
689,-229.5480,-72.0000,Green,1,2;Fairway_3|Fairway|10.0465;Green_1|Green|10.1321
689,-229.5324,-72.0000,Green,1,2;Fairway_3|Fairway|10.0461;Green_1|Green|10.1317
690,-229.5324,-72.0000,Green,1,2;Fairway_3|Fairway|10.0461;Green_1|Green|10.1317
690,-229.5168,-72.0000,Green,1,2;Fairway_3|Fairway|10.0457;Green_1|Green|10.1313
691,-229.5168,-72.0000,Green,1,2;Fairway_3|Fairway|10.0457;Green_1|Green|10.1313
691,-229.5013,-72.0000,Green,1,2;Fairway_3|Fairway|10.0453;Green_1|Green|10.1309
692,-229.5013,-72.0000,Green,1,2;Fairway_3|Fairway|10.0453;Green_1|Green|10.1309
692,-229.4857,-72.0000,Green,1,2;Fairway_3|Fairway|10.0449;Green_1|Green|10.1305
693,-229.4857,-72.0000,Green,1,2;Fairway_3|Fairway|10.0449;Green_1|Green|10.1305
693,-229.4701,-72.0000,Green,1,2;Fairway_3|Fairway|10.0445;Green_1|Green|10.1301
694,-229.4701,-72.0000,Green,1,2;Fairway_3|Fairway|10.0445;Green_1|Green|10.1301
694,-229.4546,-72.0000,Green,1,2;Fairway_3|Fairway|10.0441;Green_1|Green|10.1297
695,-229.4546,-72.0000,Green,1,2;Fairway_3|Fairway|10.0441;Green_1|Green|10.1297
695,-229.4390,-72.0000,Green,1,2;Fairway_3|Fairway|10.0437;Green_1|Green|10.1293
696,-229.4390,-72.0000,Green,1,2;Fairway_3|Fairway|10.0437;Green_1|Green|10.1293
696,-229.4235,-72.0000,Green,1,2;Fairway_3|Fairway|10.0433;Green_1|Green|10.1288
697,-229.4235,-72.0000,Green,1,2;Fairway_3|Fairway|10.0433;Green_1|Green|10.1288
697,-229.4080,-72.0000,Green,1,2;Fairway_3|Fairway|10.0429;Green_1|Green|10.1284
698,-229.4080,-72.0000,Green,1,2;Fairway_3|Fairway|10.0429;Green_1|Green|10.1284
698,-229.3924,-72.0000,Green,1,2;Fairway_3|Fairway|10.0425;Green_1|Green|10.1280
699,-229.3924,-72.0000,Green,1,2;Fairway_3|Fairway|10.0425;Green_1|Green|10.1280
699,-229.3769,-72.0000,Green,1,2;Fairway_3|Fairway|10.0420;Green_1|Green|10.1276
700,-229.3769,-72.0000,Green,1,2;Fairway_3|Fairway|10.0420;Green_1|Green|10.1276
700,-229.3614,-72.0000,Green,1,2;Fairway_3|Fairway|10.0416;Green_1|Green|10.1272
701,-229.3614,-72.0000,Green,1,2;Fairway_3|Fairway|10.0416;Green_1|Green|10.1272
701,-229.3459,-72.0000,Green,1,2;Fairway_3|Fairway|10.0412;Green_1|Green|10.1268
702,-229.3459,-72.0000,Green,1,2;Fairway_3|Fairway|10.0412;Green_1|Green|10.1268
702,-229.3304,-72.0000,Green,1,2;Fairway_3|Fairway|10.0408;Green_1|Green|10.1264
703,-229.3304,-72.0000,Green,1,2;Fairway_3|Fairway|10.0408;Green_1|Green|10.1264
703,-229.3149,-72.0000,Green,1,2;Fairway_3|Fairway|10.0404;Green_1|Green|10.1260
704,-229.3149,-72.0000,Green,1,2;Fairway_3|Fairway|10.0404;Green_1|Green|10.1260
704,-229.2994,-72.0000,Green,1,2;Fairway_3|Fairway|10.0400;Green_1|Green|10.1256
705,-229.2994,-72.0000,Green,1,2;Fairway_3|Fairway|10.0400;Green_1|Green|10.1256
705,-229.2839,-72.0000,Green,1,2;Fairway_3|Fairway|10.0396;Green_1|Green|10.1252
706,-229.2839,-72.0000,Green,1,2;Fairway_3|Fairway|10.0396;Green_1|Green|10.1252
706,-229.2684,-72.0000,Green,1,2;Fairway_3|Fairway|10.0392;Green_1|Green|10.1248
707,-229.2684,-72.0000,Green,1,2;Fairway_3|Fairway|10.0392;Green_1|Green|10.1248
707,-229.2530,-72.0000,Green,1,2;Fairway_3|Fairway|10.0388;Green_1|Green|10.1243
708,-229.2530,-72.0000,Green,1,2;Fairway_3|Fairway|10.0388;Green_1|Green|10.1243
708,-229.2375,-72.0000,Green,1,2;Fairway_3|Fairway|10.0383;Green_1|Green|10.1239
709,-229.2375,-72.0000,Green,1,2;Fairway_3|Fairway|10.0383;Green_1|Green|10.1239
709,-229.2220,-72.0000,Green,1,2;Fairway_3|Fairway|10.0379;Green_1|Green|10.1235
710,-229.2220,-72.0000,Green,1,2;Fairway_3|Fairway|10.0379;Green_1|Green|10.1235
710,-229.2066,-72.0000,Green,1,2;Fairway_3|Fairway|10.0375;Green_1|Green|10.1231
711,-229.2066,-72.0000,Green,1,2;Fairway_3|Fairway|10.0375;Green_1|Green|10.1231
711,-229.1911,-72.0000,Green,1,2;Fairway_3|Fairway|10.0371;Green_1|Green|10.1227
712,-229.1911,-72.0000,Green,1,2;Fairway_3|Fairway|10.0371;Green_1|Green|10.1227
712,-229.1757,-72.0000,Green,1,2;Fairway_3|Fairway|10.0366;Green_1|Green|10.1222
713,-229.1757,-72.0000,Green,1,2;Fairway_3|Fairway|10.0366;Green_1|Green|10.1222
713,-229.1603,-72.0000,Green,1,2;Fairway_3|Fairway|10.0362;Green_1|Green|10.1218
714,-229.1603,-72.0000,Green,1,2;Fairway_3|Fairway|10.0362;Green_1|Green|10.1218
714,-229.1449,-72.0000,Green,1,2;Fairway_3|Fairway|10.0358;Green_1|Green|10.1214
715,-229.1449,-72.0000,Green,1,2;Fairway_3|Fairway|10.0358;Green_1|Green|10.1214
715,-229.1294,-72.0000,Green,1,2;Fairway_3|Fairway|10.0354;Green_1|Green|10.1209
716,-229.1294,-72.0000,Green,1,2;Fairway_3|Fairway|10.0354;Green_1|Green|10.1209
716,-229.1140,-72.0000,Green,1,2;Fairway_3|Fairway|10.0350;Green_1|Green|10.1205
717,-229.1140,-72.0000,Green,1,2;Fairway_3|Fairway|10.0350;Green_1|Green|10.1205
717,-229.0986,-72.0000,Green,1,2;Fairway_3|Fairway|10.0345;Green_1|Green|10.1201
718,-229.0986,-72.0000,Green,1,2;Fairway_3|Fairway|10.0345;Green_1|Green|10.1201
718,-229.0832,-72.0000,Green,1,2;Fairway_3|Fairway|10.0341;Green_1|Green|10.1197
719,-229.0832,-72.0000,Green,1,2;Fairway_3|Fairway|10.0341;Green_1|Green|10.1197
719,-229.0678,-72.0000,Green,1,2;Fairway_3|Fairway|10.0337;Green_1|Green|10.1192
720,-229.0678,-72.0000,Green,1,2;Fairway_3|Fairway|10.0337;Green_1|Green|10.1192
720,-229.0524,-72.0000,Green,1,2;Fairway_3|Fairway|10.0333;Green_1|Green|10.1188
721,-229.0524,-72.0000,Green,1,2;Fairway_3|Fairway|10.0333;Green_1|Green|10.1188
721,-229.0371,-72.0000,Green,1,2;Fairway_3|Fairway|10.0329;Green_1|Green|10.1184
722,-229.0371,-72.0000,Green,1,2;Fairway_3|Fairway|10.0329;Green_1|Green|10.1184
722,-229.0217,-72.0000,Green,1,2;Fairway_3|Fairway|10.0324;Green_1|Green|10.1179
723,-229.0217,-72.0000,Green,1,2;Fairway_3|Fairway|10.0324;Green_1|Green|10.1179
723,-229.0063,-72.0000,Green,1,2;Fairway_3|Fairway|10.0320;Green_1|Green|10.1175
724,-229.0063,-72.0000,Green,1,2;Fairway_3|Fairway|10.0320;Green_1|Green|10.1175
724,-228.9910,-72.0000,Green,1,2;Fairway_3|Fairway|10.0316;Green_1|Green|10.1171
725,-228.9910,-72.0000,Green,1,2;Fairway_3|Fairway|10.0316;Green_1|Green|10.1171
725,-228.9756,-72.0000,Green,1,2;Fairway_3|Fairway|10.0312;Green_1|Green|10.1167
726,-228.9756,-72.0000,Green,1,2;Fairway_3|Fairway|10.0312;Green_1|Green|10.1167
726,-228.9603,-72.0000,Green,1,2;Fairway_3|Fairway|10.0307;Green_1|Green|10.1162
727,-228.9603,-72.0000,Green,1,2;Fairway_3|Fairway|10.0307;Green_1|Green|10.1162
727,-228.9449,-72.0000,Green,1,2;Fairway_3|Fairway|10.0303;Green_1|Green|10.1158
728,-228.9449,-72.0000,Green,1,2;Fairway_3|Fairway|10.0303;Green_1|Green|10.1158
728,-228.9296,-72.0000,Green,1,2;Fairway_3|Fairway|10.0299;Green_1|Green|10.1154
729,-228.9296,-72.0000,Green,1,2;Fairway_3|Fairway|10.0299;Green_1|Green|10.1154
729,-228.9142,-72.0000,Green,1,2;Fairway_3|Fairway|10.0295;Green_1|Green|10.1149
730,-228.9142,-72.0000,Green,1,2;Fairway_3|Fairway|10.0295;Green_1|Green|10.1149
730,-228.8989,-72.0000,Green,1,2;Fairway_3|Fairway|10.0291;Green_1|Green|10.1145
731,-228.8989,-72.0000,Green,1,2;Fairway_3|Fairway|10.0291;Green_1|Green|10.1145
731,-228.8836,-72.0000,Green,1,2;Fairway_3|Fairway|10.0287;Green_1|Green|10.1141
732,-228.8836,-72.0000,Green,1,2;Fairway_3|Fairway|10.0287;Green_1|Green|10.1141
732,-228.8683,-72.0000,Green,1,2;Fairway_3|Fairway|10.0282;Green_1|Green|10.1137
733,-228.8683,-72.0000,Green,1,2;Fairway_3|Fairway|10.0282;Green_1|Green|10.1137
733,-228.8530,-72.0000,Green,1,2;Fairway_3|Fairway|10.0278;Green_1|Green|10.1132
734,-228.8530,-72.0000,Green,1,2;Fairway_3|Fairway|10.0278;Green_1|Green|10.1132
734,-228.8377,-72.0000,Green,1,2;Fairway_3|Fairway|10.0274;Green_1|Green|10.1128
735,-228.8377,-72.0000,Green,1,2;Fairway_3|Fairway|10.0274;Green_1|Green|10.1128
735,-228.8224,-72.0000,Green,1,2;Fairway_3|Fairway|10.0270;Green_1|Green|10.1124
736,-228.8224,-72.0000,Green,1,2;Fairway_3|Fairway|10.0270;Green_1|Green|10.1124
736,-228.8071,-72.0000,Green,1,2;Fairway_3|Fairway|10.0266;Green_1|Green|10.1120
737,-228.8071,-72.0000,Green,1,2;Fairway_3|Fairway|10.0266;Green_1|Green|10.1120
737,-228.7919,-72.0000,Green,1,2;Fairway_3|Fairway|10.0261;Green_1|Green|10.1115
738,-228.7919,-72.0000,Green,1,2;Fairway_3|Fairway|10.0261;Green_1|Green|10.1115
738,-228.7766,-72.0000,Green,1,2;Fairway_3|Fairway|10.0257;Green_1|Green|10.1111
739,-228.7766,-72.0000,Green,1,2;Fairway_3|Fairway|10.0257;Green_1|Green|10.1111
739,-228.7613,-72.0000,Green,1,2;Fairway_3|Fairway|10.0253;Green_1|Green|10.1107
740,-228.7613,-72.0000,Green,1,2;Fairway_3|Fairway|10.0253;Green_1|Green|10.1107
740,-228.7461,-72.0000,Green,1,2;Fairway_3|Fairway|10.0249;Green_1|Green|10.1103
741,-228.7461,-72.0000,Green,1,2;Fairway_3|Fairway|10.0249;Green_1|Green|10.1103
741,-228.7308,-72.0000,Green,1,2;Fairway_3|Fairway|10.0245;Green_1|Green|10.1098
742,-228.7308,-72.0000,Green,1,2;Fairway_3|Fairway|10.0245;Green_1|Green|10.1098
742,-228.7156,-72.0000,Green,1,2;Fairway_3|Fairway|10.0241;Green_1|Green|10.1094
743,-228.7156,-72.0000,Green,1,2;Fairway_3|Fairway|10.0241;Green_1|Green|10.1094
743,-228.7003,-72.0000,Green,1,2;Fairway_3|Fairway|10.0236;Green_1|Green|10.1090
744,-228.7003,-72.0000,Green,1,2;Fairway_3|Fairway|10.0236;Green_1|Green|10.1090
744,-228.6851,-72.0000,Green,1,2;Fairway_3|Fairway|10.0232;Green_1|Green|10.1086
745,-228.6851,-72.0000,Green,1,2;Fairway_3|Fairway|10.0232;Green_1|Green|10.1086
745,-228.6699,-72.0000,Green,1,2;Fairway_3|Fairway|10.0228;Green_1|Green|10.1081
746,-228.6699,-72.0000,Green,1,2;Fairway_3|Fairway|10.0228;Green_1|Green|10.1081
746,-228.6546,-72.0000,Green,1,2;Fairway_3|Fairway|10.0224;Green_1|Green|10.1077
747,-228.6546,-72.0000,Green,1,2;Fairway_3|Fairway|10.0224;Green_1|Green|10.1077
747,-228.6394,-72.0000,Green,1,2;Fairway_3|Fairway|10.0220;Green_1|Green|10.1073
748,-228.6394,-72.0000,Green,1,2;Fairway_3|Fairway|10.0220;Green_1|Green|10.1073
748,-228.6242,-72.0000,Green,1,2;Fairway_3|Fairway|10.0216;Green_1|Green|10.1069
749,-228.6242,-72.0000,Green,1,2;Fairway_3|Fairway|10.0216;Green_1|Green|10.1069
749,-228.6090,-72.0000,Green,1,2;Fairway_3|Fairway|10.0211;Green_1|Green|10.1064
750,-228.6090,-72.0000,Green,1,2;Fairway_3|Fairway|10.0211;Green_1|Green|10.1064
750,-228.5938,-72.0000,Green,1,2;Fairway_3|Fairway|10.0207;Green_1|Green|10.1060
751,-228.5938,-72.0000,Green,1,2;Fairway_3|Fairway|10.0207;Green_1|Green|10.1060
751,-228.5786,-72.0000,Green,1,2;Fairway_3|Fairway|10.0203;Green_1|Green|10.1056
752,-228.5786,-72.0000,Green,1,2;Fairway_3|Fairway|10.0203;Green_1|Green|10.1056
752,-228.5635,-72.0000,Green,1,2;Fairway_3|Fairway|10.0199;Green_1|Green|10.1052
753,-228.5635,-72.0000,Green,1,2;Fairway_3|Fairway|10.0199;Green_1|Green|10.1052
753,-228.5483,-72.0000,Green,1,2;Fairway_3|Fairway|10.0195;Green_1|Green|10.1048
754,-228.5483,-72.0000,Green,1,2;Fairway_3|Fairway|10.0195;Green_1|Green|10.1048
754,-228.5331,-72.0000,Green,1,2;Fairway_3|Fairway|10.0191;Green_1|Green|10.1044
755,-228.5331,-72.0000,Green,1,2;Fairway_3|Fairway|10.0191;Green_1|Green|10.1044
755,-228.5179,-72.0000,Green,1,2;Fairway_3|Fairway|10.0186;Green_1|Green|10.1039
756,-228.5179,-72.0000,Green,1,2;Fairway_3|Fairway|10.0186;Green_1|Green|10.1039
756,-228.5028,-72.0000,Green,1,2;Fairway_3|Fairway|10.0182;Green_1|Green|10.1035
757,-228.5028,-72.0000,Green,1,2;Fairway_3|Fairway|10.0182;Green_1|Green|10.1035
757,-228.4876,-72.0000,Green,1,2;Fairway_3|Fairway|10.0178;Green_1|Green|10.1031
758,-228.4876,-72.0000,Green,1,2;Fairway_3|Fairway|10.0178;Green_1|Green|10.1031
758,-228.4725,-72.0000,Green,1,2;Fairway_3|Fairway|10.0174;Green_1|Green|10.1027
759,-228.4725,-72.0000,Green,1,2;Fairway_3|Fairway|10.0174;Green_1|Green|10.1027
759,-228.4574,-72.0000,Green,1,2;Fairway_3|Fairway|10.0170;Green_1|Green|10.1023
760,-228.4574,-72.0000,Green,1,2;Fairway_3|Fairway|10.0170;Green_1|Green|10.1023
760,-228.4422,-72.0000,Green,1,2;Fairway_3|Fairway|10.0166;Green_1|Green|10.1019
761,-228.4422,-72.0000,Green,1,2;Fairway_3|Fairway|10.0166;Green_1|Green|10.1019
761,-228.4271,-72.0000,Green,1,2;Fairway_3|Fairway|10.0162;Green_1|Green|10.1015
762,-228.4271,-72.0000,Green,1,2;Fairway_3|Fairway|10.0162;Green_1|Green|10.1015
762,-228.4120,-72.0000,Green,1,2;Fairway_3|Fairway|10.0157;Green_1|Green|10.1010
763,-228.4120,-72.0000,Green,1,2;Fairway_3|Fairway|10.0157;Green_1|Green|10.1010
763,-228.3969,-72.0000,Green,1,2;Fairway_3|Fairway|10.0153;Green_1|Green|10.1006
764,-228.3969,-72.0000,Green,1,2;Fairway_3|Fairway|10.0153;Green_1|Green|10.1006
764,-228.3818,-72.0000,Green,1,2;Fairway_3|Fairway|10.0149;Green_1|Green|10.1002
765,-228.3818,-72.0000,Green,1,2;Fairway_3|Fairway|10.0149;Green_1|Green|10.1002
765,-228.3667,-72.0000,Green,1,2;Fairway_3|Fairway|10.0145;Green_1|Green|10.0998
766,-228.3667,-72.0000,Green,1,2;Fairway_3|Fairway|10.0145;Green_1|Green|10.0998
766,-228.3516,-72.0000,Green,1,2;Fairway_3|Fairway|10.0141;Green_1|Green|10.0994
767,-228.3516,-72.0000,Green,1,2;Fairway_3|Fairway|10.0141;Green_1|Green|10.0994
767,-228.3365,-72.0000,Green,1,2;Fairway_3|Fairway|10.0137;Green_1|Green|10.0990
768,-228.3365,-72.0000,Green,1,2;Fairway_3|Fairway|10.0137;Green_1|Green|10.0990
768,-228.3214,-72.0000,Green,1,2;Fairway_3|Fairway|10.0133;Green_1|Green|10.0986
769,-228.3214,-72.0000,Green,1,2;Fairway_3|Fairway|10.0133;Green_1|Green|10.0986
769,-228.3063,-72.0000,Green,1,2;Fairway_3|Fairway|10.0129;Green_1|Green|10.0982
770,-228.3063,-72.0000,Green,1,2;Fairway_3|Fairway|10.0129;Green_1|Green|10.0982
770,-228.2913,-72.0000,Green,1,2;Fairway_3|Fairway|10.0124;Green_1|Green|10.0977
771,-228.2913,-72.0000,Green,1,2;Fairway_3|Fairway|10.0124;Green_1|Green|10.0977
771,-228.2762,-72.0000,Green,1,2;Fairway_3|Fairway|10.0120;Green_1|Green|10.0973
772,-228.2762,-72.0000,Green,1,2;Fairway_3|Fairway|10.0120;Green_1|Green|10.0973
772,-228.2612,-72.0000,Green,1,2;Fairway_3|Fairway|10.0116;Green_1|Green|10.0969
773,-228.2612,-72.0000,Green,1,2;Fairway_3|Fairway|10.0116;Green_1|Green|10.0969
773,-228.2461,-72.0000,Green,1,2;Fairway_3|Fairway|10.0112;Green_1|Green|10.0965
774,-228.2461,-72.0000,Green,1,2;Fairway_3|Fairway|10.0112;Green_1|Green|10.0965
774,-228.2311,-72.0000,Green,1,2;Fairway_3|Fairway|10.0108;Green_1|Green|10.0961
775,-228.2311,-72.0000,Green,1,2;Fairway_3|Fairway|10.0108;Green_1|Green|10.0961
775,-228.2160,-72.0000,Green,1,2;Fairway_3|Fairway|10.0103;Green_1|Green|10.0957
776,-228.2160,-72.0000,Green,1,2;Fairway_3|Fairway|10.0103;Green_1|Green|10.0957
776,-228.2010,-72.0000,Green,1,2;Fairway_3|Fairway|10.0099;Green_1|Green|10.0952
777,-228.2010,-72.0000,Green,1,2;Fairway_3|Fairway|10.0099;Green_1|Green|10.0952
777,-228.1860,-72.0000,Green,1,2;Fairway_3|Fairway|10.0095;Green_1|Green|10.0948
778,-228.1860,-72.0000,Green,1,2;Fairway_3|Fairway|10.0095;Green_1|Green|10.0948
778,-228.1710,-72.0000,Green,1,2;Fairway_3|Fairway|10.0090;Green_1|Green|10.0943
779,-228.1710,-72.0000,Green,1,2;Fairway_3|Fairway|10.0090;Green_1|Green|10.0943
779,-228.1559,-72.0000,Green,1,2;Fairway_3|Fairway|10.0086;Green_1|Green|10.0939
780,-228.1559,-72.0000,Green,1,2;Fairway_3|Fairway|10.0086;Green_1|Green|10.0939
780,-228.1409,-72.0000,Green,1,2;Fairway_3|Fairway|10.0082;Green_1|Green|10.0935
781,-228.1409,-72.0000,Green,1,2;Fairway_3|Fairway|10.0082;Green_1|Green|10.0935
781,-228.1259,-72.0000,Green,1,2;Fairway_3|Fairway|10.0078;Green_1|Green|10.0930
782,-228.1259,-72.0000,Green,1,2;Fairway_3|Fairway|10.0078;Green_1|Green|10.0930
782,-228.1109,-72.0000,Green,1,2;Fairway_3|Fairway|10.0073;Green_1|Green|10.0926
783,-228.1109,-72.0000,Green,1,2;Fairway_3|Fairway|10.0073;Green_1|Green|10.0926
783,-228.0960,-72.0000,Green,1,2;Fairway_3|Fairway|10.0069;Green_1|Green|10.0921
784,-228.0960,-72.0000,Green,1,2;Fairway_3|Fairway|10.0069;Green_1|Green|10.0921
784,-228.0810,-72.0000,Green,1,2;Fairway_3|Fairway|10.0065;Green_1|Green|10.0917
785,-228.0810,-72.0000,Green,1,2;Fairway_3|Fairway|10.0065;Green_1|Green|10.0917
785,-228.0660,-72.0000,Green,1,2;Fairway_3|Fairway|10.0061;Green_1|Green|10.0913
786,-228.0660,-72.0000,Green,1,2;Fairway_3|Fairway|10.0061;Green_1|Green|10.0913
786,-228.0510,-72.0000,Green,1,2;Fairway_3|Fairway|10.0056;Green_1|Green|10.0908
787,-228.0510,-72.0000,Green,1,2;Fairway_3|Fairway|10.0056;Green_1|Green|10.0908
787,-228.0361,-72.0000,Green,1,2;Fairway_3|Fairway|10.0052;Green_1|Green|10.0904
788,-228.0361,-72.0000,Green,1,2;Fairway_3|Fairway|10.0052;Green_1|Green|10.0904
788,-228.0211,-72.0000,Green,1,2;Fairway_3|Fairway|10.0048;Green_1|Green|10.0899
789,-228.0211,-72.0000,Green,1,2;Fairway_3|Fairway|10.0048;Green_1|Green|10.0899
789,-228.0062,-72.0000,Green,1,2;Fairway_3|Fairway|10.0044;Green_1|Green|10.0895
790,-228.0062,-72.0000,Green,1,2;Fairway_3|Fairway|10.0044;Green_1|Green|10.0895
790,-227.9912,-72.0000,Green,1,2;Fairway_3|Fairway|10.0039;Green_1|Green|10.0891
791,-227.9912,-72.0000,Green,1,2;Fairway_3|Fairway|10.0039;Green_1|Green|10.0891
