mode,source_hole,surface_target,target_v_horizontal_mps,target_spin_rpm,actual_v_at_contact_mps,first_contact_pos_x,first_contact_pos_y,first_contact_pos_z,end_pos_x,end_pos_y,end_pos_z,end_surface,roll_distance_m,bounce_count,sim_duration_s,sample_id,timestamp_iso
roll,18,Sand,6.0,500,14.656,-71.0986,6.2255,31.5000,-70.7853,6.3304,31.5000,Sand,0.3133,2,1.5589,1,2026-05-19T06:17:00.6341730+02:00
roll,18,Sand,6.0,500,14.645,-71.0069,6.2487,31.5000,-70.6954,6.3564,31.5000,Sand,0.3115,2,1.5551,2,2026-05-19T06:17:00.9615990+02:00
roll,18,Sand,6.0,2700,14.667,-71.1810,6.2102,31.5000,-70.8643,6.3074,31.5000,Sand,0.3167,2,1.5607,1,2026-05-19T06:17:01.2921730+02:00
roll,18,Sand,6.0,2700,14.658,-71.0878,6.2280,31.5000,-70.7755,6.3332,31.5000,Sand,0.3123,2,1.5543,2,2026-05-19T06:17:01.6139800+02:00
roll,18,Sand,9.0,500,15.960,-69.1477,6.6256,31.5000,-68.6312,6.6566,31.5000,Sand,0.5166,2,1.4543,1,2026-05-19T06:17:01.9439920+02:00
roll,18,Sand,9.0,500,15.959,-69.0489,6.6276,31.5000,-68.5324,6.6585,31.5000,Sand,0.5166,2,1.4541,2,2026-05-19T06:17:02.2707630+02:00
roll,18,Sand,9.0,2700,15.960,-69.1530,6.6250,31.5000,-68.6310,6.6566,31.5000,Sand,0.5219,2,1.4500,1,2026-05-19T06:17:02.6036640+02:00
roll,18,Sand,9.0,2700,15.959,-69.0542,6.6270,31.5000,-68.5323,6.6585,31.5000,Sand,0.5219,2,1.4498,2,2026-05-19T06:17:02.9357770+02:00
roll,18,Sand,12.0,500,17.899,-67.5416,6.6430,31.5000,-58.7758,6.7431,31.5000,Fairway,8.7658,5,5.9928,1,2026-05-19T06:17:03.2782020+02:00
roll,18,Sand,12.0,500,17.899,-67.4422,6.6437,31.5000,-58.6770,6.7441,31.5000,Fairway,8.7652,5,5.9922,2,2026-05-19T06:17:03.6200110+02:00
roll,18,Sand,12.0,2700,17.877,-67.2784,6.6449,31.5000,-58.3917,6.7469,31.5000,Fairway,8.8868,5,6.0926,1,2026-05-19T06:17:03.9606260+02:00
roll,18,Sand,12.0,2700,17.877,-67.1791,6.6458,31.5000,-58.2927,6.7481,31.5000,Fairway,8.8865,5,6.0927,2,2026-05-19T06:17:04.2924450+02:00
roll,18,Sand,15.0,500,20.289,-66.2952,6.6524,31.5000,-54.8168,6.7855,31.5000,Fairway,11.4784,5,6.8792,1,2026-05-19T06:17:04.6234550+02:00
roll,18,Sand,15.0,500,20.289,-66.1960,6.6533,31.5000,-54.7182,6.7865,31.5000,Fairway,11.4778,5,6.8789,2,2026-05-19T06:17:04.9567650+02:00
roll,18,Sand,15.0,2700,20.249,-65.8713,6.6558,31.5000,-54.3507,6.7907,31.5000,Fairway,11.5205,5,6.9568,1,2026-05-19T06:17:05.2881560+02:00
roll,18,Sand,15.0,2700,20.248,-65.7719,6.6565,31.5000,-54.2519,6.7918,31.5000,Fairway,11.5201,5,6.9569,2,2026-05-19T06:17:05.6373720+02:00
roll,18,Sand,20.0,500,25.071,-64.7838,6.6647,31.5000,-48.4657,6.5221,31.5000,Fairway,16.3182,7,4.3319,1,2026-05-19T06:17:05.9649120+02:00
roll,18,Sand,20.0,500,25.071,-64.6848,6.6656,31.5000,-48.2094,6.4624,31.5000,Fairway,16.4754,7,4.3140,2,2026-05-19T06:17:06.3021530+02:00
roll,18,Sand,20.0,2700,25.025,-64.2836,6.6694,31.5000,-47.8379,6.4665,31.5000,Fairway,16.4457,6,5.2762,1,2026-05-19T06:17:06.6432410+02:00
roll,18,Sand,20.0,2700,25.025,-64.1847,6.6703,31.5000,-47.7389,6.4677,31.5000,Fairway,16.4459,6,5.2754,2,2026-05-19T06:17:06.9886070+02:00
roll,18,Sand,25.0,500,29.892,-63.8287,6.6730,31.5000,-41.3886,6.5456,31.5000,Fairway,22.4400,6,5.8915,1,2026-05-19T06:17:07.3251470+02:00
roll,18,Sand,25.0,500,29.892,-63.7297,6.6738,31.5000,-41.2900,6.5470,31.5000,Fairway,22.4398,6,5.8922,2,2026-05-19T06:17:07.6781290+02:00
roll,18,Sand,25.0,2700,29.839,-63.2977,6.6781,31.5000,-40.4117,6.5581,31.5000,Fairway,22.8859,5,9.1453,1,2026-05-19T06:17:08.0271100+02:00
roll,18,Sand,25.0,2700,29.839,-63.1989,6.6791,31.5000,-40.3135,6.5593,31.5000,Fairway,22.8854,5,9.1451,2,2026-05-19T06:17:08.3979320+02:00
roll,18,CartPath,3.0,500,16.347,-260.9421,9.2261,-40.5000,-255.8737,8.8851,-40.5000,OOB,5.0683,1,3.8900,1,2026-05-19T06:17:08.7354110+02:00
roll,18,CartPath,3.0,500,16.350,-260.8409,9.2198,-40.5000,-255.7718,8.8784,-40.5000,OOB,5.0691,1,3.8907,2,2026-05-19T06:17:09.0639440+02:00
roll,18,CartPath,3.0,2700,16.345,-261.0357,9.2322,-40.5000,-255.7973,8.8799,-40.5000,OOB,5.2384,1,3.8846,1,2026-05-19T06:17:09.3855250+02:00
roll,18,CartPath,3.0,2700,16.348,-260.9345,9.2251,-40.5000,-255.6950,8.8739,-40.5000,OOB,5.2395,1,3.8853,2,2026-05-19T06:17:09.7122850+02:00
roll,18,CartPath,6.0,500,17.204,-257.1182,8.9646,-40.5000,-257.1182,8.9646,-40.5000,OOB,0.0000,0,1.5029,1,2026-05-19T06:17:10.0283450+02:00
roll,18,CartPath,6.0,500,17.207,-257.0160,8.9583,-40.5000,-257.0160,8.9583,-40.5000,OOB,0.0000,0,1.5033,2,2026-05-19T06:17:10.3452410+02:00
roll,18,CartPath,6.0,2700,17.203,-257.1707,8.9683,-40.5000,-257.1707,8.9683,-40.5000,OOB,0.0000,0,1.4989,1,2026-05-19T06:17:10.6617750+02:00
roll,18,CartPath,6.0,2700,17.206,-257.0682,8.9615,-40.5000,-257.0682,8.9615,-40.5000,OOB,0.0000,0,1.4993,2,2026-05-19T06:17:10.9810190+02:00
roll,18,CartPath,9.0,500,18.448,-253.9633,8.7632,-40.5000,-253.9633,8.7632,-40.5000,OOB,0.0000,0,1.3886,1,2026-05-19T06:17:11.3012290+02:00
roll,18,CartPath,9.0,500,18.450,-253.8605,8.7574,-40.5000,-253.8605,8.7574,-40.5000,OOB,0.0000,0,1.3889,2,2026-05-19T06:17:11.6191660+02:00
roll,18,CartPath,9.0,2700,18.442,-253.8180,8.7540,-40.5000,-253.8180,8.7540,-40.5000,OOB,0.0000,0,1.3920,1,2026-05-19T06:17:11.9406270+02:00
roll,18,CartPath,9.0,2700,18.444,-253.7147,8.7480,-40.5000,-253.7147,8.7480,-40.5000,OOB,0.0000,0,1.3924,2,2026-05-19T06:17:12.2565940+02:00
roll,18,CartPath,12.0,500,20.082,-251.3498,8.6050,-40.5000,-251.3498,8.6050,-40.5000,OOB,0.0000,0,1.2829,1,2026-05-19T06:17:12.5732260+02:00
roll,18,CartPath,12.0,500,20.084,-251.2459,8.5961,-40.5000,-251.2459,8.5961,-40.5000,OOB,0.0000,0,1.2832,2,2026-05-19T06:17:12.8993190+02:00
roll,18,CartPath,12.0,2700,20.052,-250.7388,8.5681,-40.5000,-250.7388,8.5681,-40.5000,OOB,0.0000,0,1.3071,1,2026-05-19T06:17:13.2285700+02:00
roll,18,CartPath,12.0,2700,20.054,-250.6347,8.5623,-40.5000,-250.6347,8.5623,-40.5000,OOB,0.0000,0,1.3075,2,2026-05-19T06:17:13.5471570+02:00
roll,18,CartPath,15.0,500,22.201,-249.1411,8.4755,-40.5000,-249.1411,8.4755,-40.5000,OOB,0.0000,0,1.1817,1,2026-05-19T06:17:13.8799450+02:00
roll,18,CartPath,15.0,500,22.203,-249.0366,8.4699,-40.5000,-249.0366,8.4699,-40.5000,OOB,0.0000,0,1.1820,2,2026-05-19T06:17:14.1997490+02:00
roll,18,CartPath,15.0,2700,22.146,-248.2234,8.4228,-40.5000,-248.2234,8.4228,-40.5000,OOB,0.0000,0,1.2168,1,2026-05-19T06:17:14.5324400+02:00
roll,18,CartPath,15.0,2700,22.148,-248.1189,8.4174,-40.5000,-248.1189,8.4174,-40.5000,OOB,0.0000,0,1.2172,2,2026-05-19T06:17:14.8562310+02:00
roll,18,CartPath,20.0,500,26.441,-246.1728,8.3156,-40.5000,-246.1728,8.3156,-40.5000,OOB,0.0000,0,1.0282,1,2026-05-19T06:17:15.1865010+02:00
roll,18,CartPath,20.0,500,26.442,-246.0678,8.3105,-40.5000,-246.0678,8.3105,-40.5000,OOB,0.0000,0,1.0284,2,2026-05-19T06:17:15.5486530+02:00
roll,18,CartPath,20.0,2700,26.364,-244.9996,8.2533,-40.5000,-244.9996,8.2533,-40.5000,OOB,0.0000,0,1.0666,1,2026-05-19T06:17:15.8955320+02:00
roll,18,CartPath,20.0,2700,26.365,-244.8943,8.2480,-40.5000,-244.8943,8.2480,-40.5000,OOB,0.0000,0,1.0669,2,2026-05-19T06:17:16.2341950+02:00
roll,18,CartPath,25.0,500,30.689,-244.1010,8.2090,-40.5000,-244.1010,8.2090,-40.5000,OOB,0.0000,0,0.9085,1,2026-05-19T06:17:16.5831410+02:00
roll,18,CartPath,25.0,500,30.690,-243.9950,8.2041,-40.5000,-243.9950,8.2041,-40.5000,OOB,0.0000,0,0.9088,2,2026-05-19T06:17:16.9272460+02:00
roll,18,CartPath,25.0,2700,30.579,-242.7596,8.1469,-40.5000,-242.7596,8.1469,-40.5000,OOB,0.0000,0,0.9467,1,2026-05-19T06:17:17.2577130+02:00
roll,18,CartPath,25.0,2700,30.580,-242.6541,8.1427,-40.5000,-242.6541,8.1427,-40.5000,OOB,0.0000,0,0.9469,2,2026-05-19T06:17:17.5976140+02:00
putt,18,Green,0.5,0,0.190,208.2600,21.0976,23.5000,209.1532,6.4561,23.5000,Green,0.8932,0,4.9363,1,2026-05-19T06:17:17.9720760+02:00
putt,18,Green,0.5,0,0.190,208.2600,21.0976,23.5000,209.1532,6.4561,23.5000,Green,0.8932,0,4.9363,2,2026-05-19T06:17:18.2941270+02:00
putt,18,Green,0.5,0,0.190,208.2600,21.0976,23.5000,209.1532,6.4561,23.5000,Green,0.8932,0,4.9363,3,2026-05-19T06:17:18.6258270+02:00
putt,18,Green,1.0,0,0.692,208.2600,21.0976,23.5000,210.1434,6.4967,23.5000,Green,1.8834,0,6.3151,1,2026-05-19T06:17:18.9735380+02:00
putt,18,Green,1.0,0,0.692,208.2600,21.0976,23.5000,210.1434,6.4967,23.5000,Green,1.8834,0,6.3151,2,2026-05-19T06:17:19.3182400+02:00
putt,18,Green,1.0,0,0.692,208.2600,21.0976,23.5000,210.1434,6.4967,23.5000,Green,1.8834,0,6.3151,3,2026-05-19T06:17:19.6586070+02:00
putt,18,Green,1.8,0,1.519,208.2600,21.0976,23.5000,211.7933,6.5627,23.5000,Green,3.5333,0,7.5190,1,2026-05-19T06:17:20.0033920+02:00
putt,18,Green,1.8,0,1.519,208.2600,21.0976,23.5000,211.7933,6.5627,23.5000,Green,3.5333,0,7.5190,2,2026-05-19T06:17:20.3431660+02:00
putt,18,Green,1.8,0,1.519,208.2600,21.0976,23.5000,211.7933,6.5627,23.5000,Green,3.5333,0,7.5190,3,2026-05-19T06:17:20.6871930+02:00
putt,18,Green,2.5,0,2.201,208.2600,21.0976,23.5000,213.1274,6.6155,23.5000,Green,4.8674,0,8.1397,1,2026-05-19T06:17:21.0364360+02:00
putt,18,Green,2.5,0,2.201,208.2600,21.0976,23.5000,213.1274,6.6155,23.5000,Green,4.8674,0,8.1397,2,2026-05-19T06:17:21.3800210+02:00
putt,18,Green,2.5,0,2.201,208.2600,21.0976,23.5000,213.1274,6.6155,23.5000,Green,4.8674,0,8.1397,3,2026-05-19T06:17:21.7224680+02:00
putt,18,Green,3.5,0,3.193,208.2600,21.0976,23.5000,215.1196,6.6932,23.5000,Green,6.8596,0,8.8145,1,2026-05-19T06:17:22.0678300+02:00
putt,18,Green,3.5,0,3.193,208.2600,21.0976,23.5000,215.1196,6.6932,23.5000,Green,6.8596,0,8.8145,2,2026-05-19T06:17:22.4138230+02:00
putt,18,Green,3.5,0,3.193,208.2600,21.0976,23.5000,215.1196,6.6932,23.5000,Green,6.8596,0,8.8145,3,2026-05-19T06:17:22.7644850+02:00
putt,18,Green,5.0,0,4.697,208.2600,21.0976,23.5000,218.1096,6.8096,23.5000,Green,9.8496,0,9.5268,1,2026-05-19T06:17:23.1133420+02:00
putt,18,Green,5.0,0,4.697,208.2600,21.0976,23.5000,218.1096,6.8096,23.5000,Green,9.8496,0,9.5268,2,2026-05-19T06:17:23.4683180+02:00
putt,18,Green,5.0,0,4.697,208.2600,21.0976,23.5000,218.1096,6.8096,23.5000,Green,9.8496,0,9.5268,3,2026-05-19T06:17:23.8110060+02:00
putt,18,Green,7.0,0,6.700,208.2600,21.0976,23.5000,222.0971,6.9682,23.5000,Green,13.8371,0,10.1975,1,2026-05-19T06:17:24.1580720+02:00
putt,18,Green,7.0,0,6.700,208.2600,21.0976,23.5000,222.0971,6.9682,23.5000,Green,13.8371,0,10.1975,2,2026-05-19T06:17:24.5041910+02:00
putt,18,Green,7.0,0,6.700,208.2600,21.0976,23.5000,222.0971,6.9682,23.5000,Green,13.8371,0,10.1975,3,2026-05-19T06:17:24.8435700+02:00
putt,18,Fairway,0.5,0,0.500,-297.7400,5.7747,-130.5000,-294.1050,-1257.1550,-130.5000,Fairway,3.6350,0,30.0010,1,2026-05-19T06:17:25.1785880+02:00
putt,18,Fairway,0.5,0,0.500,-297.7400,5.7747,-130.5000,-294.1050,-1257.1550,-130.5000,Fairway,3.6350,0,30.0010,2,2026-05-19T06:17:25.5161320+02:00
putt,18,Fairway,0.5,0,0.500,-297.7400,5.7747,-130.5000,-294.1050,-1257.1550,-130.5000,Fairway,3.6350,0,30.0010,3,2026-05-19T06:17:25.8478980+02:00
putt,18,Fairway,1.0,0,1.000,-297.7400,5.7747,-130.5000,-290.6072,-1257.1290,-130.5000,Fairway,7.1328,0,30.0010,1,2026-05-19T06:17:26.1832820+02:00
putt,18,Fairway,1.0,0,1.000,-297.7400,5.7747,-130.5000,-290.6072,-1257.1290,-130.5000,Fairway,7.1328,0,30.0010,2,2026-05-19T06:17:26.5173460+02:00
putt,18,Fairway,1.0,0,1.000,-297.7400,5.7747,-130.5000,-290.6072,-1257.1290,-130.5000,Fairway,7.1328,0,30.0010,3,2026-05-19T06:17:26.8490310+02:00
putt,18,Fairway,1.8,0,1.830,-297.7400,5.7747,-130.5000,-284.8259,-1257.0730,-130.5000,Fairway,12.9141,0,30.0010,1,2026-05-19T06:17:27.1823460+02:00
putt,18,Fairway,1.8,0,1.830,-297.7400,5.7747,-130.5000,-284.8259,-1257.0730,-130.5000,Fairway,12.9141,0,30.0010,2,2026-05-19T06:17:27.5151350+02:00
putt,18,Fairway,1.8,0,1.830,-297.7400,5.7747,-130.5000,-284.8259,-1257.0730,-130.5000,Fairway,12.9141,0,30.0010,3,2026-05-19T06:17:27.8479120+02:00
putt,18,Fairway,2.5,0,2.500,-297.7400,5.7747,-130.5000,-280.1846,-1256.9820,-130.5000,Fairway,17.5554,0,30.0010,1,2026-05-19T06:17:28.1820890+02:00
putt,18,Fairway,2.5,0,2.500,-297.7400,5.7747,-130.5000,-280.1846,-1256.9820,-130.5000,Fairway,17.5554,0,30.0010,2,2026-05-19T06:17:28.5166630+02:00
putt,18,Fairway,2.5,0,2.500,-297.7400,5.7747,-130.5000,-280.1846,-1256.9820,-130.5000,Fairway,17.5554,0,30.0010,3,2026-05-19T06:17:28.8513050+02:00
putt,18,Fairway,3.5,0,3.500,-297.7400,5.7747,-130.5000,-273.3354,-1256.8070,-130.5000,Fairway,24.4045,0,30.0010,1,2026-05-19T06:17:29.1841410+02:00
putt,18,Fairway,3.5,0,3.500,-297.7400,5.7747,-130.5000,-273.3354,-1256.8070,-130.5000,Fairway,24.4045,0,30.0010,2,2026-05-19T06:17:29.5166610+02:00
putt,18,Fairway,3.5,0,3.500,-297.7400,5.7747,-130.5000,-273.3354,-1256.8070,-130.5000,Fairway,24.4045,0,30.0010,3,2026-05-19T06:17:29.8514710+02:00
putt,18,Fairway,5.0,0,5.000,-297.7400,5.7747,-130.5000,-263.2517,-1256.4680,-130.5000,Fairway,34.4883,0,30.0010,1,2026-05-19T06:17:30.1827440+02:00
putt,18,Fairway,5.0,0,5.000,-297.7400,5.7747,-130.5000,-263.2517,-1256.4680,-130.5000,Fairway,34.4883,0,30.0010,2,2026-05-19T06:17:30.5213280+02:00
putt,18,Fairway,5.0,0,5.000,-297.7400,5.7747,-130.5000,-263.2517,-1256.4680,-130.5000,Fairway,34.4883,0,30.0010,3,2026-05-19T06:17:30.8537690+02:00
putt,18,Fairway,7.0,0,7.000,-297.7400,5.7747,-130.5000,-250.1779,-1255.9260,-130.5000,Fairway,47.5621,0,30.0010,1,2026-05-19T06:17:31.1881140+02:00
putt,18,Fairway,7.0,0,7.000,-297.7400,5.7747,-130.5000,-250.1779,-1255.9260,-130.5000,Fairway,47.5621,0,30.0010,2,2026-05-19T06:17:31.5210640+02:00
putt,18,Fairway,7.0,0,7.000,-297.7400,5.7747,-130.5000,-250.1779,-1255.9260,-130.5000,Fairway,47.5621,0,30.0010,3,2026-05-19T06:17:31.8541210+02:00
