frame,worldX,worldZ,preferred,foundPreferred,nHits,hits
151,-123.3126,-45.0000,Fairway,0,1;TerrainRoot|none|6.7146
152,-123.3126,-45.0000,Fairway,0,1;TerrainRoot|none|6.7146
152,-123.3120,-45.0000,Fairway,0,1;TerrainRoot|none|6.7146
153,-123.3120,-45.0000,Fairway,0,1;TerrainRoot|none|6.7146
153,-123.3113,-45.0000,Fairway,0,1;TerrainRoot|none|6.7145
154,-123.3113,-45.0000,Fairway,0,1;TerrainRoot|none|6.7145
154,-123.3107,-45.0000,Fairway,0,1;TerrainRoot|none|6.7145
155,-123.3107,-45.0000,Fairway,0,1;TerrainRoot|none|6.7145
155,-123.3100,-45.0000,Fairway,0,1;TerrainRoot|none|6.7145
156,-123.3100,-45.0000,Fairway,0,1;TerrainRoot|none|6.7145
156,-123.3093,-45.0000,Fairway,0,1;TerrainRoot|none|6.7144
157,-123.3093,-45.0000,Fairway,0,1;TerrainRoot|none|6.7144
157,-123.3087,-45.0000,Fairway,0,1;TerrainRoot|none|6.7144
158,-123.3087,-45.0000,Fairway,0,1;TerrainRoot|none|6.7144
158,-123.3080,-45.0000,Fairway,0,1;TerrainRoot|none|6.7144
159,-123.3080,-45.0000,Fairway,0,1;TerrainRoot|none|6.7144
159,-123.3074,-45.0000,Fairway,0,1;TerrainRoot|none|6.7144
160,-123.3074,-45.0000,Fairway,0,1;TerrainRoot|none|6.7144
160,-123.3067,-45.0000,Fairway,0,1;TerrainRoot|none|6.7143
161,-123.3067,-45.0000,Fairway,0,1;TerrainRoot|none|6.7143
161,-123.3061,-45.0000,Fairway,0,1;TerrainRoot|none|6.7143
162,-123.3061,-45.0000,Fairway,0,1;TerrainRoot|none|6.7143
162,-123.3054,-45.0000,Fairway,0,1;TerrainRoot|none|6.7143
163,-123.3054,-45.0000,Fairway,0,1;TerrainRoot|none|6.7143
163,-123.3047,-45.0000,Fairway,0,1;TerrainRoot|none|6.7142
164,-123.3047,-45.0000,Fairway,0,1;TerrainRoot|none|6.7142
164,-123.3041,-45.0000,Fairway,0,1;TerrainRoot|none|6.7142
165,-123.3041,-45.0000,Fairway,0,1;TerrainRoot|none|6.7142
165,-123.3035,-45.0000,Fairway,0,1;TerrainRoot|none|6.7142
166,-123.3035,-45.0000,Fairway,0,1;TerrainRoot|none|6.7142
166,-123.3028,-45.0000,Fairway,0,1;TerrainRoot|none|6.7142
167,-123.3028,-45.0000,Fairway,0,1;TerrainRoot|none|6.7142
167,-123.3022,-45.0000,Fairway,0,1;TerrainRoot|none|6.7141
168,-123.3022,-45.0000,Fairway,0,1;TerrainRoot|none|6.7141
168,-123.3015,-45.0000,Fairway,0,1;TerrainRoot|none|6.7141
169,-123.3015,-45.0000,Fairway,0,1;TerrainRoot|none|6.7141
169,-123.3009,-45.0000,Fairway,0,1;TerrainRoot|none|6.7141
170,-123.3009,-45.0000,Fairway,0,1;TerrainRoot|none|6.7141
170,-123.3002,-45.0000,Fairway,0,1;TerrainRoot|none|6.7140
171,-123.3002,-45.0000,Fairway,0,1;TerrainRoot|none|6.7140
171,-123.2996,-45.0000,Fairway,0,1;TerrainRoot|none|6.7140
172,-123.2996,-45.0000,Fairway,0,1;TerrainRoot|none|6.7140
172,-123.2990,-45.0000,Fairway,0,1;TerrainRoot|none|6.7140
173,-123.2990,-45.0000,Fairway,0,1;TerrainRoot|none|6.7140
173,-123.2983,-45.0000,Fairway,0,1;TerrainRoot|none|6.7140
174,-123.2983,-45.0000,Fairway,0,1;TerrainRoot|none|6.7140
174,-123.2977,-45.0000,Fairway,0,1;TerrainRoot|none|6.7139
175,-123.2977,-45.0000,Fairway,0,1;TerrainRoot|none|6.7139
175,-123.2970,-45.0000,Fairway,0,1;TerrainRoot|none|6.7139
176,-123.2970,-45.0000,Fairway,0,1;TerrainRoot|none|6.7139
176,-123.2964,-45.0000,Fairway,0,1;TerrainRoot|none|6.7139
177,-123.2964,-45.0000,Fairway,0,1;TerrainRoot|none|6.7139
177,-123.2958,-45.0000,Fairway,0,1;TerrainRoot|none|6.7138
